Entity,Code,Year,2020s,2010s,2000s,1990s,1980s,1970s,1960s,1950s,1940s
South China and Easter Archipelagic Seas (NIAID),,8,0.4635399,0.13603191,-0.06953011,-0.09860573,-0.16622391,-0.3606163,-0.43033582,-0.43657914,-0.53371924
South China and Easter Archipelagic Seas (NIAID),,9,0.45966873,0.13542461,-0.027632903,-0.16940193,-0.29332906,-0.4295702,-0.47288933,-0.47180748,-0.69503343
South China and Easter Archipelagic Seas (NIAID),,10,0.50010264,0.13622399,0.018240929,-0.19792804,-0.16959114,-0.3440817,-0.44650155,-0.418363,-0.62195337
South China and Easter Archipelagic Seas (NIAID),,11,0.47115517,0.23348752,-0.0122882845,-0.2522253,-0.30777034,-0.5753536,-0.46460134,-0.4611477,-0.603422
South China and Easter Archipelagic Seas (NIAID),,12,0.44377595,0.20632973,-0.025076484,-0.23329887,-0.47917956,-0.51855624,-0.52912635,-0.51070845,-0.49884835
South Georgia and the South Sandwich Islands,SGS,1,0.71542734,-0.3731562,0.23310328,0.0010929346,-0.27709842,-0.8009613,-0.6783477,-0.7379128,-1.0495231
South Georgia and the South Sandwich Islands,SGS,2,0.6455861,-0.2676553,0.09860106,0.049500573,-0.117884256,-0.38187152,-0.74835956,-0.65672207,-0.8379711
South Georgia and the South Sandwich Islands,SGS,3,0.38509998,-0.03502379,0.1694409,-0.06784972,-0.06995602,-0.32829204,-0.62741864,-0.4819141,-0.80678034
South Georgia and the South Sandwich Islands,SGS,4,0.82014954,0.04583062,-0.21633987,0.08619432,-0.19337568,-0.15675966,-0.6313149,-0.34736067,-0.7608319
South Georgia and the South Sandwich Islands,SGS,5,0.17466526,0.4188482,-0.0566561,-0.32499474,0.17499605,-0.5127649,-0.715075,-0.26838464,-0.7332243
South Georgia and the South Sandwich Islands,SGS,6,0.061796475,0.8469508,-0.42252225,-0.25635204,-0.078026675,-0.25614348,-0.23782983,-0.39449963,-0.8691777
South Georgia and the South Sandwich Islands,SGS,7,-0.49754143,0.5469317,-0.3109924,0.13633892,-0.21336582,-0.37218225,-0.34085917,-0.47239286,-0.49971122
South Georgia and the South Sandwich Islands,SGS,8,-0.1371439,0.13835396,-0.29753387,0.19168273,-0.10045948,-0.044376336,-0.63248974,-1.195631,-1.0858792
South Georgia and the South Sandwich Islands,SGS,9,1.0256274,0.56263393,-0.22064361,-0.30990022,-0.008277297,0.06761835,-0.90886307,-0.8639282,-0.75876164
South Georgia and the South Sandwich Islands,SGS,10,0.91048354,0.22111431,0.073603675,-0.21978572,-0.4631206,0.027661998,-1.0210364,-0.53554505,-0.77524006
South Georgia and the South Sandwich Islands,SGS,11,1.0460751,0.47646418,-0.5182575,0.047899913,-0.09381472,-0.8189489,-1.0668266,-0.7659778,-1.049803
South Georgia and the South Sandwich Islands,SGS,12,0.7604393,0.16228509,-0.015494794,-0.2888125,-0.040700603,-0.8085488,-1.0290285,-0.89954215,-0.8748762
South Korea,KOR,1,1.1042943,-0.5101156,0.15963843,-0.11840644,-1.4904335,-0.48224726,-2.0729146,-1.6124029,-3.006161
South Korea,KOR,2,0.7778754,-0.07889916,0.14915486,-0.074015185,-1.8554226,-1.0268385,-2.1712344,-1.6050224,-3.3479137
South Korea,KOR,3,1.7935852,0.23433957,0.010339451,-0.31673947,-1.1246784,-1.7422415,-1.2621024,-1.7155864,-2.1400316
South Korea,KOR,4,0.97455275,-0.024423027,0.2426527,-0.17649832,-0.5006571,-0.66069746,-0.8807151,-1.0432622,-1.7550879
South Korea,KOR,5,0.189822,0.5475233,0.026999284,-0.7067321,-0.5742677,-1.0427653,-0.46908912,-0.7634484,-1.6733732
South Korea,KOR,6,0.91377604,0.37585735,0.01451149,-0.5662981,-0.70401096,-1.1058956,-0.90433156,-1.1307589,-1.3020296
South Korea,KOR,7,0.7100399,0.6594303,-0.26724872,-0.15563221,-0.8804762,-0.3132759,0.018557549,-0.33987713,-1.162482
South Korea,KOR,8,0.96203345,0.58872986,-0.2776228,-0.33598804,-0.6381525,-0.51577437,0.37880343,-0.2535549,-0.67769873
South Korea,KOR,9,1.356543,0.20435429,0.011355591,-0.16083393,-0.9402582,-0.60147685,-0.51863253,-0.7396347,-0.886862
South Korea,KOR,10,0.36670285,0.16620246,0.2784894,-0.37828285,-0.72412795,-0.52511656,-0.7642251,-1.01488,-1.4802554
South Korea,KOR,11,1.0239203,0.25977913,-0.19789767,0.09939585,-0.85657674,-0.98246634,-0.66134214,-0.8171298,-0.9462053
South Korea,KOR,12,-0.24976099,-0.44436488,0.026095927,0.5241655,-0.6852493,-0.1852911,-0.8770688,-0.42920297,-1.5797393
South Pacific Ocean (NIAID),,1,0.18412685,0.10906124,-0.027932167,-0.12544422,-0.113493346,-0.3147413,-0.3639801,-0.37546977,-0.37901956
South Pacific Ocean (NIAID),,2,0.19142087,0.114060976,-0.020350456,-0.13181801,-0.1520277,-0.35469323,-0.41149083,-0.34005374,-0.45776826
South Pacific Ocean (NIAID),,3,0.2014548,0.12670803,-0.03184395,-0.11989574,-0.14857025,-0.3757597,-0.49216384,-0.42451134,-0.5093069
South Pacific Ocean (NIAID),,4,0.24230576,0.13208905,-0.029917907,-0.13614178,-0.08690681,-0.32512265,-0.4135006,-0.35669822,-0.4932192
South Pacific Ocean (NIAID),,5,0.22159386,0.15425262,-0.07264805,-0.10279159,-0.1197506,-0.36008587,-0.4277954,-0.37147886,-0.4585182
South Pacific Ocean (NIAID),,6,0.19108963,0.144001,-0.04875336,-0.11124782,-0.15149975,-0.36848506,-0.46377715,-0.37695637,-0.4510929
South Pacific Ocean (NIAID),,7,0.25965348,0.1282055,-0.04252224,-0.1064888,-0.19409466,-0.30023193,-0.38697547,-0.364291,-0.3549122
South Pacific Ocean (NIAID),,8,0.21504287,0.07827377,-0.022900581,-0.07487373,-0.14666767,-0.27461872,-0.3737116,-0.30906048,-0.3069542
South Pacific Ocean (NIAID),,9,0.17001876,0.07817535,0.011533546,-0.09816341,-0.12159481,-0.31128654,-0.36549282,-0.4419201,-0.4138464
South Pacific Ocean (NIAID),,10,0.1386116,0.09254017,-0.009312439,-0.08080616,-0.10016308,-0.28778344,-0.33082598,-0.32819253,-0.3734602
South Pacific Ocean (NIAID),,11,0.11347084,0.080768965,-0.014607811,-0.069269754,-0.15328828,-0.2513172,-0.3227129,-0.348979,-0.44062215
South Pacific Ocean (NIAID),,12,0.16567802,0.08153801,0.027230645,-0.10489006,-0.14625263,-0.27382144,-0.36346036,-0.3341585,-0.42136517
South Sudan,SSD,1,0.61102134,0.765102,-0.23756638,-0.45603505,-0.814328,-1.2815263,-1.9553375,-1.6410164,-0.8801319
South Sudan,SSD,2,0.5124753,0.91468734,-0.07456436,-0.9527704,-0.982983,-1.1857265,-2.5082364,-2.401781,-1.3558371
South Sudan,SSD,3,0.9883814,0.65559596,-0.2085638,-0.6430939,-1.1851766,-1.4601988,-2.420834,-2.4037495,-1.4392809
South Sudan,SSD,4,1.3641243,0.53320825,-0.061014365,-0.59594405,-1.0533329,-1.5665289,-1.3381608,-2.184956,-0.92514306
South Sudan,SSD,5,1.8980709,0.21306744,0.3510929,-0.66663283,-0.97441137,-1.4037701,-0.03848667,-2.0050662,-1.642617
South Sudan,SSD,6,1.4948711,0.33041114,-0.07392158,-0.2831854,-0.7482416,-1.276771,0.5975269,-1.8021291,-1.6074098
South Sudan,SSD,7,0.5135597,0.34992236,0.07326527,-0.41022873,-0.6644913,-1.2220074,0.7805046,-1.5293137,-1.4856033
South Sudan,SSD,8,0.41190147,0.17392845,0.03420963,-0.19907741,-0.3936413,-0.9683636,0.03273163,-1.4297168,-1.1690853
South Sudan,SSD,9,0.27128258,0.13233566,0.07505874,-0.16949157,-0.77564716,-1.0418514,-1.0984027,-1.3709939,-1.4504097
South Sudan,SSD,10,1.0332172,0.34402257,0.23160362,-0.5423967,-0.75335157,-1.1312166,-1.4952734,-1.5248897,-1.3794072
South Sudan,SSD,11,1.2292309,0.6241377,0.15888843,-0.75328124,-1.1861641,-1.7771574,-2.2323341,-2.087657,-2.117495
South Sudan,SSD,12,1.291058,0.5798872,0.023463821,-0.6682857,-1.0767008,-1.8767926,-2.3042312,-2.3784013,-1.9236069
Southern Ocean (NIAID),,1,0.07690916,-0.041509293,-0.021847386,0.040563464,0.09802916,-0.106715575,-0.28462228,-0.32885355,-0.4222818
Southern Ocean (NIAID),,2,0.25911042,-0.024943506,-0.06278171,0.021918649,0.18523315,-0.37034002,-0.39110285,-0.4702384,-0.5681203
Southern Ocean (NIAID),,3,0.6186481,0.15100329,-0.12340865,-0.09937868,0.35407218,-0.42200106,0.09336712,-0.0067768097,0.09300883
Southern Ocean (NIAID),,4,0.83587474,0.21295647,-0.14375886,-0.19583678,0.71064657,-0.23890261,-0.3212431,-0.75269896,-0.75470865
Southern Ocean (NIAID),,5,0.8698719,0.2390615,0.070084095,-0.33943415,0.7545671,-0.5099441,0.20460844,0.08875456,0.21632585
Southern Ocean (NIAID),,6,0.64072263,-0.28490248,-0.10656528,0.33723155,0.31029528,-0.7906372,-0.13763018,-0.529877,-0.07397489
Southern Ocean (NIAID),,7,1.0520813,-0.05596285,-0.05905237,0.24962512,0.45241386,-1.1662724,-0.79760265,-1.0200145,-0.31034604
Southern Ocean (NIAID),,8,0.12941456,-0.034718323,0.03975792,0.09249668,0.08954163,-1.5057881,-1.4550209,-1.6883404,-0.884343
Southern Ocean (NIAID),,9,0.8908714,0.025038242,-0.07778959,0.0035330772,0.28144264,-1.368485,-1.3098156,-1.8254211,-0.9521438
Southern Ocean (NIAID),,10,0.31328315,0.16676298,-0.012917137,-0.1282138,-0.2675414,-1.354886,-1.1900754,-1.1824093,-1.1531761
Southern Ocean (NIAID),,11,0.2916003,0.044589758,-0.031502463,-0.03525565,-0.20670167,-0.7384375,-0.5307254,-0.715568,-0.6851042
Southern Ocean (NIAID),,12,0.20187764,-0.027862972,-0.055144288,0.08440916,0.088870466,-0.004070282,-0.09879178,-0.2026937,-0.2700047
Spain,ESP,1,0.29328647,0.2279243,-0.12482329,-0.1548634,-0.60476494,-0.5434782,-0.84764653,-1.399621,-2.2284725
Spain,ESP,2,1.4754263,-0.39734903,0.13257055,0.27218944,-0.6200776,-0.4563418,-1.0516617,-1.707338,-1.6456699
Spain,ESP,3,0.042606037,-0.42863482,0.13807459,0.33648777,-0.75085074,-2.1878319,-1.4102857,-1.2161924,-1.5160081
Spain,ESP,4,0.70678294,0.47152576,-0.19759798,-0.50931513,-1.1222423,-1.8209438,-1.2436724,-1.5135621,-0.43894157
Spain,ESP,5,0.93534625,0.19544344,0.0139896395,-0.35588533,-1.7858841,-2.065206,-0.78603184,-1.364957,-1.5430474
Spain,ESP,6,0.2086647,0.19531517,0.7989998,-0.9657388,-1.2319523,-2.5251088,-1.7615528,-1.859986,-0.7576138
Spain,ESP,7,1.230085,0.37800503,-0.22233029,-0.25318488,-0.9291056,-1.7669268,-1.3448744,-1.2666786,-0.69936025
Spain,ESP,8,1.1109593,0.4345371,-0.263575,-0.18291569,-1.0408802,-1.9037466,-1.5566629,-1.6701784,-0.6704853
Spain,ESP,9,0.2011383,0.66763055,0.009838867,-0.5767218,0.5113365,-0.94618046,-0.80330086,-0.67377126,-0.33766326
Spain,ESP,10,0.99113005,0.7482966,0.12736312,-0.79059327,-0.28636295,-1.6551788,-0.88556576,-1.2269171,-1.1840649
Spain,ESP,11,1.1259108,0.13050136,-0.33599162,-0.028267479,0.11135445,-0.96136075,-1.3237188,-0.885085,-1.0276599
Spain,ESP,12,0.8911993,0.2675746,-0.42828193,-0.05978818,-0.1723967,-0.8802368,-1.7163296,-0.9146739,-2.0055823
Sri Lanka,LKA,1,0.46681848,0.03852577,-0.06426716,-0.12186108,-0.25923538,-0.6512083,-0.71766776,-0.385598,-1.0461813
Sri Lanka,LKA,2,0.41803613,0.053725243,-0.06950398,0.0011152268,-0.34389478,-0.37787074,-0.8387569,-0.33284608,-0.9131788
Sri Lanka,LKA,3,0.09668064,0.056442834,-0.23245163,0.12558898,-0.073814966,-0.39761752,-0.98891103,-0.34959108,-1.2314306
Sri Lanka,LKA,4,0.24707718,0.17498226,-0.30004445,0.1336197,0.1650568,-0.119738005,-0.75070935,-0.18998031,-0.9786625
Sri Lanka,LKA,5,-0.12492981,-0.018461037,0.09239159,-0.1106451,0.027150726,-0.4874548,-0.9162642,-0.5763445,-1.1188669
Sri Lanka,LKA,6,0.18228874,0.1883688,-0.085755154,-0.15446281,-0.16039352,-0.28961238,-0.90619504,-1.3198421,-1.3598306
Sri Lanka,LKA,7,0.23419304,0.28266126,-0.059584044,-0.2498581,-0.24633655,-0.42934132,-0.9210064,-1.2350166,-1.2660263
Sri Lanka,LKA,8,0.20974807,0.08554821,-0.005461693,-0.12602043,-0.18198662,-0.4576849,-0.8649887,-1.1763756,-1.3254573
Sri Lanka,LKA,9,0.077474214,0.030885125,0.082840726,-0.053960226,-0.2129139,-0.367515,-0.71783733,-0.90918887,-1.2498398
Sri Lanka,LKA,10,0.3021477,0.112065695,0.07580356,-0.28714332,-0.009404182,-0.39437658,-0.79283696,-0.6581289,-0.9802311
Sri Lanka,LKA,11,0.36799353,0.16618614,-0.057353593,-0.14330693,-0.23736076,-0.41049558,-0.7497196,-0.4453823,-0.82081413
Sri Lanka,LKA,12,0.6244251,0.19181976,-0.00007762909,-0.23060226,-0.16939011,-0.63779676,-0.62647134,-0.40282688,-1.0207574
Sudan,SDN,1,0.20714442,0.47452182,-0.010233497,-0.24463597,-0.8840108,-0.8274895,-0.13587856,-0.6517242,-0.6918705
Sudan,SDN,2,-0.77073354,1.155661,0.14441338,-1.4145155,-1.2445132,-0.12768383,-0.8463629,-1.2601379,-1.6530943
Sudan,SDN,3,0.4694179,0.766308,-0.12254448,-1.0405725,-0.29720727,-0.7182396,-0.9857458,-0.8860386,-2.098581
Sudan,SDN,4,0.51027334,0.0574255,0.27178153,-0.30205384,-0.9441525,-0.69311583,-1.5915525,-1.5580952,-2.1339068
Sudan,SDN,5,0.5066929,0.32569295,-0.017080879,-0.3277132,-0.88315314,-0.9784355,-1.6703148,-1.7800903,-2.245631
Sudan,SDN,6,1.1814518,0.4721653,-0.16444835,-0.39098263,-1.038318,-1.2902052,-0.53838503,-1.9993032,-2.444203
Sudan,SDN,7,0.8801777,0.47743052,0.02353096,-0.56102335,-0.7518667,-1.5332928,-0.3845415,-1.8901275,-2.3918118
Sudan,SDN,8,0.01995163,0.17008133,0.26123676,-0.31875858,-0.6029459,-1.3423069,-0.46399745,-1.942661,-2.0780215
Sudan,SDN,9,0.77603495,0.17794724,0.07604504,-0.33625603,-0.8488747,-1.1838276,-1.5411297,-1.7423143,-2.254777
Sudan,SDN,10,0.752977,0.22806072,-0.10592766,-0.1674656,-1.0739224,-1.1531016,-2.0917788,-1.6756096,-2.4346833
Sudan,SDN,11,0.6793644,0.41904315,0.081558034,-0.23058395,-1.0306759,-1.3160836,-1.5656717,-1.0144163,-1.7240744
Sudan,SDN,12,0.96582526,0.21263942,0.14901218,-0.18506202,-0.51831037,-1.4783792,-0.088853456,-1.1594183,-1.6503206
Suriname,SUR,1,0.17778778,0.096907996,-0.054847717,-0.16740207,-0.3362898,-0.78875846,-0.5375303,-0.8970707,-0.77226466
Suriname,SUR,2,0.2339452,-0.102324866,-0.05629139,0.075128935,-0.30763263,-0.62659705,-0.2841982,-0.80662537,-0.66779405
Suriname,SUR,3,0.39365578,0.10475693,-0.12722167,-0.117137335,-0.21587142,-0.78800166,-0.2392027,-0.85278094,-0.6332871
Suriname,SUR,4,0.20806885,0.04104347,-0.18935661,0.057393264,-0.10946007,-0.65901834,-0.150387,-0.8543789,-0.975551
Suriname,SUR,5,0.145269,0.008944702,-0.060601614,0.020870399,-0.23726177,-0.688241,-0.7118956,-0.943462,-1.1314743
Suriname,SUR,6,0.40227813,0.20452309,-0.19494286,-0.025779152,-0.2915806,-0.8467787,-1.172287,-0.99794656,-1.0775471
Suriname,SUR,7,0.44418374,0.096544646,-0.12261219,-0.045890044,-0.51129895,-0.97242224,-1.1662729,-1.0257196,-1.1480974
Suriname,SUR,8,0.48875389,0.2047205,-0.023965454,-0.2437559,-0.29843235,-0.84933317,-0.9422703,-0.8887634,-0.88319415
Suriname,SUR,9,0.6720902,0.23189259,-0.22154884,-0.010748481,-0.48842183,-1.1166039,-0.5323967,-0.43101406,-0.67836916
Suriname,SUR,10,0.6056007,0.28608912,-0.24656239,-0.038872145,-0.8537998,-0.9331459,-0.20450325,-0.1779892,-0.058992006
Suriname,SUR,11,0.075302504,0.3006424,0.028272439,-0.18020649,-0.64999616,-1.0728852,-0.30894357,-0.38610935,-0.24787179
Suriname,SUR,12,0.07845078,0.017765809,-0.09256115,0.07222309,-0.5343679,-1.0712521,-0.5130976,-0.730324,-0.8275425
Sweden,SWE,1,0.92528707,-1.3237855,0.47668982,0.36012438,-3.011968,-1.5172894,-3.0683913,-2.1664972,-3.8201108
Sweden,SWE,2,1.5942148,0.040915824,0.018744063,0.26332793,-1.8652341,-1.5866408,-3.0615559,-2.0812826,-2.568664
Sweden,SWE,3,1.2764617,0.20481253,-0.60747576,0.5260874,-1.4620326,-0.8204217,-2.029018,-1.5513281,-2.5902114
Sweden,SWE,4,-0.52430356,0.2714219,0.41581982,-0.61887395,-0.9252399,-1.8289425,-1.363033,-1.338211,-1.4049563
Sweden,SWE,5,0.44669884,0.55064565,0.32041413,-0.63507617,0.19514251,-0.50082844,-1.3846942,-1.172374,-1.0131698
Sweden,SWE,6,2.2382512,-0.07991485,0.10085859,-0.32637605,-0.057634927,0.35228053,-0.07569142,-0.6763136,-0.88327134
Sweden,SWE,7,-0.18970318,0.4135213,0.12559995,-0.43382207,-0.5347273,-0.72549313,-1.7160454,-0.6270558,0.060302258
Sweden,SWE,8,0.4162283,-0.14985923,0.2925927,-0.20368347,-1.1705313,-0.692087,-1.0860734,-0.2764613,-0.3617018
Sweden,SWE,9,0.73563766,0.40521201,0.08656502,-0.69881845,-0.7794727,-1.3730007,-0.54924476,-0.56327164,0.11134167
Sweden,SWE,10,1.0079875,0.2960448,0.13350633,-0.5184926,0.34127375,-0.70307106,0.2583683,0.034977794,-0.5466848
Sweden,SWE,11,0.61372,0.29918805,0.3901654,-1.2097913,-1.248739,-1.1446515,-1.459465,-0.7551973,-1.0744392
Sweden,SWE,12,-0.54706526,0.24173006,0.12130566,-0.55992544,-2.6711268,-0.98176765,-2.9237797,-0.9410313,-0.7230741
Switzerland,CHE,1,1.0950941,0.26424474,-0.4252656,-0.049581885,-1.3934325,-0.5456889,-1.8032987,-1.8187803,-4.0236526
Switzerland,CHE,2,2.9901745,-0.22497948,0.07339592,0.13595517,-1.5166976,0.18176685,-0.7505688,-1.4844033,-2.013787
Switzerland,CHE,3,0.9576464,0.3164299,-0.2589658,0.012319219,-1.536691,-1.3702773,-1.5619215,-1.0989752,-1.6975086
Switzerland,CHE,4,0.120849945,0.78663576,-0.0137553215,-1.2737552,-1.6007515,-2.1844335,-0.9895571,-1.6232395,-0.79218084
Switzerland,CHE,5,0.28682202,-0.2970478,0.5830515,-0.32192397,-1.7457937,-1.8400059,-1.7533894,-1.4937446,-1.6122272
Switzerland,CHE,6,1.1956654,0.613053,0.6077491,-1.3361931,-2.029319,-2.3575573,-2.085147,-1.887397,-2.1006923
Switzerland,CHE,7,1.086579,0.56213254,-0.3999378,-0.29816657,-0.63047856,-1.5558437,-1.680273,-0.8344552,-1.4260204
Switzerland,CHE,8,1.0411694,0.31277114,-0.33891565,-0.06906223,-1.0138308,-1.5633483,-1.8261114,-1.3785245,-1.1740948
Switzerland,CHE,9,1.1807848,0.41822988,-0.1173809,-0.53391373,0.40896875,-0.80365294,-0.2344366,-0.074075654,0.28669223
Switzerland,CHE,10,1.3672014,0.3739218,0.423604,-0.5644848,-0.4709004,-1.7700787,-0.31008747,-1.5042377,-0.7953054
Switzerland,CHE,11,0.7638492,0.76171684,0.0380918,-1.1435653,-1.1443422,-1.3686973,-1.2886603,-1.5622747,-2.3009348
Switzerland,CHE,12,1.0954745,0.73059523,-0.51084507,-0.58665067,-0.47335196,-1.0619502,-2.6279087,-0.76846904,-3.1658242
Syria,SYR,1,1.6470772,0.7959095,-0.52609986,-0.56356716,-0.8338745,-1.0696423,-0.42891708,-0.622213,-1.1433337
Syria,SYR,2,0.6450252,1.2070673,-0.084026955,-1.2318106,-1.1927316,-0.40389568,-0.500035,-0.76937073,-1.1020368
Syria,SYR,3,0.7226305,0.94524276,0.35384646,-1.5166624,-1.8348526,-0.79885453,-0.972624,-1.3422732,-2.2077496
Syria,SYR,4,1.8634399,0.74066573,-0.1270957,-0.7560481,-0.91439044,-1.14413,-1.2859209,-0.47640094,-1.4131498
Syria,SYR,5,0.74952734,0.61753577,-0.32367745,-0.42779273,-1.1996315,-1.2335577,-1.1402695,-1.2536415,-0.25570717
Syria,SYR,6,0.7610073,0.43067607,0.103293225,-0.60558164,-1.2864323,-1.6119789,-0.88979757,-1.1857055,-1.1561625
Syria,SYR,7,1.2629311,0.51033974,0.13876362,-0.91552657,-0.98056716,-1.6576068,-1.2572348,-1.1518586,-1.229319
Syria,SYR,8,1.0478446,0.7984377,-0.21161231,-0.7785246,-1.2976776,-1.9511769,-1.1304293,-0.71696186,-1.128857
Syria,SYR,9,1.2849083,0.77929306,-0.5107111,-0.7601875,-0.7609762,-1.1380405,-1.3712438,-0.89134866,-1.254163
Syria,SYR,10,0.97686803,0.25506553,-0.15721798,-0.3644499,-1.8904165,-1.1757243,-1.316931,-1.0091366,-1.3977435
Syria,SYR,11,1.6540415,0.67598087,-0.39050025,-0.21813726,-1.3681327,-0.7808792,0.08563356,-0.28836775,0.34064683
Syria,SYR,12,1.8284069,0.5798708,-0.38917074,-0.3147315,-0.9324234,-1.4408287,0.30274406,-0.5076711,-0.9500041
Tajikistan,TJK,1,0.578131,0.71464044,-0.31235552,-0.21796751,0.009382057,-1.2043558,-0.6795826,-0.66553766,-0.93136203
Tajikistan,TJK,2,1.6649294,0.050037194,0.21479802,-0.4616581,-0.7582862,-1.2420028,-0.13104472,-1.1093097,-1.052839
Tajikistan,TJK,3,1.3337156,0.6355311,0.31641898,-1.2893801,-0.7871812,-1.1521604,-0.75086343,-1.1447932,-1.5408808
Tajikistan,TJK,4,0.9267678,0.51528513,0.039128352,-0.7183062,-0.3869508,0.3542913,-1.0681772,-1.0162275,-1.3002659
Tajikistan,TJK,5,1.2264835,0.6735163,0.31200814,-0.94773614,-0.46329737,-0.68351287,-1.4272566,-0.8861821,-0.58840466
Tajikistan,TJK,6,1.3102748,0.18243822,0.39927235,-0.4793563,-0.7957392,-0.5615257,-1.2565864,-1.3811723,-0.42623734
Tajikistan,TJK,7,1.4902236,0.5638326,-0.29295892,-0.2754716,-0.4861886,-0.5807222,-1.2138531,-0.76697505,1.1539283
Tajikistan,TJK,8,0.97269535,0.4684264,-0.27011794,-0.25638333,-0.34580213,-0.5333516,-0.7988038,-0.56510687,1.2455115
Tajikistan,TJK,9,1.6278458,0.49485326,-0.26053563,-0.017770719,-0.8420523,-0.78612727,-1.0721945,-0.044703912,0.62462074
Tajikistan,TJK,10,0.12748523,0.8368033,0.17218141,-0.7777009,-1.1210822,0.17835358,-0.5340215,-0.08211355,1.27728
Tajikistan,TJK,11,0.16696835,0.010770226,0.08244143,0.10797515,-0.16280036,-1.0835558,-1.8269533,-1.5344656,-0.8660205
Tajikistan,TJK,12,-0.15509471,-0.054358006,-0.21518917,0.4597656,0.22507486,-0.18538904,-0.748483,-0.6220149,-1.4002051
Tanzania,TZA,1,0.017267227,0.25040036,-0.021897316,-0.29155692,-0.7659731,-1.1164672,-0.98102796,-1.3114252,-0.8635281
Tanzania,TZA,2,0.1905648,0.41984254,-0.07946606,-0.40740395,-0.5869028,-1.0636137,-1.2866042,-1.5406536,-0.9679066
Tanzania,TZA,3,0.32656893,0.32754785,-0.10770626,-0.31252116,-0.41288415,-0.97872984,-1.2245386,-1.2266756,-0.9056824
Tanzania,TZA,4,0.25727502,0.2401104,-0.028143693,-0.2682499,-0.43208027,-0.8856411,-1.0465206,-1.151033,-0.8339731
Tanzania,TZA,5,0.21452141,0.1401432,0.04255123,-0.2242878,-0.60689527,-0.8509409,-1.0288321,-1.275642,-0.9230297
Tanzania,TZA,6,0.22099113,0.20761356,-0.16852054,-0.08349915,-0.53352374,-0.7835625,-0.6051304,-0.97809887,-0.4276575
Tanzania,TZA,7,0.2655018,0.34892255,-0.16598988,-0.22807789,-0.30703965,-0.5569698,-0.43670464,-0.6348093,-0.19831792
Tanzania,TZA,8,0.46758157,0.3461748,-0.1426075,-0.30107346,-0.4313425,-0.57891524,-0.6591862,-0.58616084,-0.13655815
Tanzania,TZA,9,0.3865345,0.23734303,-0.053175353,-0.26322746,-0.40552998,-0.5840887,-0.73651755,-0.53664243,-0.32790813
Tanzania,TZA,10,0.5172806,0.25957242,0.08893032,-0.4272955,-0.61300105,-0.5762644,-0.8066036,-0.59394056,-0.37185994
Tanzania,TZA,11,0.40066642,0.28397864,-0.019540597,-0.2853861,-0.8657314,-0.82969934,-1.105225,-0.8157776,-0.86237794
Tanzania,TZA,12,0.40464935,0.15077439,-0.057556532,-0.12012424,-0.8103285,-1.1575453,-1.0204439,-1.1759936,-0.8919859
Thailand,THA,1,0.09702238,0.030385781,-0.08883743,-0.022830581,-0.7270552,-1.0676588,-1.2066019,-1.0309417,-0.88851625
Thailand,THA,2,0.28399977,0.12013169,0.09828377,-0.23576069,0.026561355,-0.7578188,-1.0097799,-0.8621702,-0.6495695
Thailand,THA,3,0.5505149,-0.034920502,-0.22251567,0.08246346,-0.15442066,-0.6134838,-0.77656364,-0.9534872,-0.85824853
Thailand,THA,4,0.48148194,0.15151405,-0.10674801,-0.05334835,-0.09793778,-0.64533746,-0.683256,-0.9477335,-1.9646928
Thailand,THA,5,0.72046053,0.41666698,-0.56299955,-0.062130354,-0.30469495,-0.75960445,-0.8461065,-0.8788956,-1.8161064
Thailand,THA,6,0.49409333,0.23578072,-0.2009222,-0.11300526,-0.5667408,-0.69536036,-1.0010754,-1.0619243,-1.7297777
