Entity,Code,Year,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960,1959,1958,1957,1956,1955,1954,1953,1952,1951,1950
Rwanda,RWA,10,,1.226181,1.0630646,1.2497673,1.1702061,0.5455589,-0.23033524,0.7428837,0.81661415,1.1104107,0.403162,0.034872055,0.26012802,-0.13986969,-0.6408558,0.6875,0.19573402,-0.32192612,-0.53465843,0.85943794,0.027385712,0.175457,0.40291786,0.008733749,-0.41180038,-0.29927635,-0.2336998,0.07111168,0.021137238,-0.6470909,-0.6881695,-0.9264126,0.51719666,-0.5893116,-1.2168713,-0.51638794,-0.602335,-0.49215508,0.30124092,-0.017335892,-0.9153633,-0.80452347,-1.1530094,-1.0585747,-0.7625027,-0.48134232,-0.0036640167,-0.66794777,-0.0687027,-0.5319958,-1.4538269,-0.81411743,-0.89445686,-1.1708736,-1.3071709,-0.41553116,-0.62350273,-0.4335575,-1.266655,-1.0983009,-0.65468407,-1.6158104,-0.80558395,-1.4360924,-1.7367611,-0.67160034,-0.86528206,0.20873451,-0.41896057,-0.7894459,-0.7234421,-0.40994835,-0.52407265,-0.026714325,-0.2970581,-0.88731384
Rwanda,RWA,11,,0.73742104,0.488739,0.42259407,1.0619335,0.5636692,0.7151451,0.99018097,0.4175682,0.3837223,0.23474121,0.18787003,-0.013305664,0.008825302,-0.16800117,0.52251434,0.11931038,0.2698002,-0.20184708,-0.47971725,0.2133522,0.050540924,-0.00025177002,-0.44646454,-0.376688,-0.23670387,-0.5600052,0.36954498,-0.25636864,-0.46971893,-0.043836594,-0.46024132,-0.0028934479,-0.7249737,-0.60580254,-0.13315964,0.19382858,-0.14663696,0.034460068,-0.64624214,-0.70557404,-1.0751572,-0.48247147,-0.5626507,-0.2301426,-0.7045708,-0.2617607,-0.8372059,-0.7065983,-0.84915924,-0.9592457,-0.8406315,-0.826416,-0.8168583,-1.3778629,-0.6033535,-1.0320015,-1.0389214,-1.0737305,-0.8980255,-1.0570984,-1.1517258,-1.3028641,-1.2004509,-1.3804531,-0.80960274,-0.5644207,-0.1805191,-0.4101658,-0.77801514,-0.69153404,-0.7978153,-1.2774296,-1.211031,-0.8639965,-1.3983326
Rwanda,RWA,12,,0.879591,1.0442123,0.02091217,0.7111473,0.7812805,0.7122307,0.21472168,0.7668495,0.51050186,0.564621,0.563406,0.06596947,-0.071056366,-0.08236885,-0.03691864,-0.056770325,0.2762184,-0.24929428,-0.19569778,0.7120514,0.20708656,0.35989952,-0.5062218,-0.16542244,-0.48259163,-0.8049698,-0.17921829,-0.56228065,-0.21543884,-0.3958397,-0.44718933,-0.19857025,-0.7710972,-0.31388664,-0.5628128,-0.44034576,-0.7173481,0.98413086,-0.5502281,-0.58566666,-0.7077713,-0.9913082,-0.1366787,-0.328825,-0.5800991,-0.6982212,-0.6631489,-0.6102848,-0.82840157,-1.4427071,-1.3475113,-1.1425228,-0.77035904,-1.749773,-1.0095959,-0.5859642,-1.014822,-0.56025696,-0.8882675,-1.2651901,-1.9388752,-1.3183517,-1.4466343,-1.2747669,-0.26247406,-0.65070915,-0.6014271,-0.7271271,-1.6183205,-1.4302692,-0.91505814,-1.4147415,-0.9847183,-1.5186005,-1.3241653
Saint Helena,SHN,1,0.41278076,1.2879333,0.82717896,0.81915283,-0.28579712,0.9549866,0.558136,-0.7293701,0.22549438,0.66452026,0.91708374,0.41394043,0.05618286,-0.8395386,0.15933228,0.66799927,0.1298523,0.01675415,-0.29067993,-0.0993042,0.7111511,-0.24197388,0.34735107,-0.25094604,-0.36965942,-0.18734741,-0.65704346,0.36694336,-1.0211487,-0.059661865,-0.20419312,-0.35165405,-0.14596558,-0.6528015,-0.08847046,-0.4803772,0.16714478,0.34796143,-0.005645752,0.44158936,-0.03591919,0.59713745,0.6429138,-0.8178406,-0.49017334,-0.307312,-0.34140015,-0.3911438,-0.27609253,-0.5900574,-0.62875366,0.07003784,0.70132446,0.20404053,-0.2963562,-0.40353394,-0.01083374,0.10592651,-0.13690186,-0.2647705,-0.08294678,0.28927612,-0.33169556,-0.6677551,-0.39642334,-0.85150146,-0.08078003,-0.5484314,-0.5782776,-0.9793396,-0.84072876,-0.7781067,-0.054595947,-0.13638306,-1.122406,-0.08590698
Saint Helena,SHN,2,0.025003433,1.3908482,0.41517067,0.9987278,-0.43922997,0.4963169,0.43012428,-0.80013084,-0.004781723,0.901804,0.85227394,0.6079502,-0.0045986176,-0.62755394,0.56394386,0.58408546,0.048135757,0.26301003,-0.3099575,0.029764175,0.64969826,-0.53313255,0.31830788,-0.2293911,-0.2549343,-0.03819847,-0.15553856,-0.28401756,-0.9771328,0.24210548,0.16599464,-0.538229,-0.31563377,-0.87410545,-0.20619774,-0.20741844,0.070077896,0.25998878,-0.06767845,0.05314064,0.25608253,0.335001,0.08884621,-0.70985985,-0.8931484,-0.53743553,-0.4405117,-0.6169033,-0.28609276,-0.7683315,-0.7290859,-0.2922573,0.38556862,-0.32445335,-0.40273094,-0.5125332,0.30112648,-0.4682827,-0.14247704,-0.6288662,-0.17024803,-0.18794823,-0.09160423,-0.55757713,-0.34248924,-0.60329247,-0.41676903,-0.6070156,-0.5111294,-1.371603,-1.1811123,-1.0660305,-0.5529995,-0.51369286,-0.73641014,0.03147316
Saint Helena,SHN,3,-0.14584923,1.216425,0.08556557,0.6149235,-0.1524105,0.5074711,0.6048832,-0.4433651,-0.09418297,0.34731483,0.3253727,0.3531437,0.016046524,-0.20245934,0.33431435,0.9575138,0.28063393,0.24825478,-0.40479088,-0.16394615,0.3370304,-0.94034386,0.24923134,0.07421303,-0.29739952,-0.09802818,-0.13513756,-0.34052086,-1.0077572,0.31048012,0.3791752,0.038934708,0.05114174,-1.123724,-0.1635189,-0.11682701,0.38158607,0.38256264,-0.13675499,-0.1383419,-0.3850155,0.097558975,-0.66205406,-0.96222496,-1.0785275,-0.49277306,-0.68475914,-0.6919308,-0.44818687,-0.9487057,-0.6265316,-0.4332943,0.110528946,-0.40405846,-0.6613827,-0.4515438,-0.11267662,-0.93475914,-0.6133785,-0.7561703,-0.2671566,-0.31464195,-0.122686386,-0.5727596,-0.43143272,-0.4197445,0.040826797,-0.9445858,-0.46082115,-1.3527889,-1.1074886,-1.0053768,-0.32996178,-0.11536217,-1.2484798,-0.1770382
Saint Helena,SHN,4,,0.98607826,0.061120987,0.36525917,0.5557804,0.49645424,0.2762699,0.26836586,-0.109960556,0.26134682,0.18309975,0.2116642,-0.18012047,-0.44730186,0.25347328,0.365839,0.27684975,0.30062294,-0.06921959,-0.23352623,0.12230873,-0.9992733,0.15502357,0.17962074,-0.057592392,0.079034805,0.23085976,-0.38770103,-0.938879,0.12020302,0.32598305,-0.13605309,0.0904789,-0.7683773,0.13054848,-0.004339218,-0.33856773,0.02996254,0.16359901,0.03399086,-0.3902645,0.07341957,-0.42676353,-0.7958431,-0.6002865,-0.19965172,-0.43256187,-0.9720211,-0.4097042,-0.80579185,-0.46729088,-0.17597008,0.18529701,-0.44956017,-0.49173546,-0.8366451,-0.07211876,-0.69833946,-0.63339806,-0.18182945,-0.07510948,-0.5119381,0.22420692,-0.43268394,-0.54797935,-0.7406063,-0.1741085,-0.82953453,-0.32086754,-1.1852474,-0.81064415,-0.70093346,-0.46875572,-0.4791317,-0.71256065,-0.6452694
Saint Helena,SHN,5,,0.74563026,0.14800453,-0.115880966,0.47963905,0.5809269,0.45046425,0.047632217,0.41127968,0.21840858,0.2693119,0.29696083,-0.0007686615,-0.101659775,-0.08456993,0.06173134,0.28832436,0.23946571,-0.4195614,-0.25894737,-0.19971275,-0.7770748,0.014673233,0.2267704,-0.09696007,-0.17508507,0.09102821,-0.037511826,-0.8777218,0.31209755,0.07912636,-0.0015010834,-0.22922325,-0.6550045,0.3271122,0.013727188,0.15758705,-0.108587265,-0.006017685,0.18657875,-0.16406822,0.0020999908,-0.3891964,-0.7329464,-0.6164913,-0.17557335,-0.3219967,-0.56827354,-0.5553036,-1.0501461,-0.1681881,-0.27350426,0.29140663,-0.4699459,-0.48322105,-0.6130123,-0.25790977,-0.39706993,-0.805212,-0.030797958,0.02807045,-0.423254,0.012170792,0.006006241,-0.37198448,-0.84399986,-0.77872276,-1.2255611,-0.1952877,-0.98300743,-0.69400597,-0.7368221,-0.17770958,-0.5952816,-0.5264034,-0.55246544
Saint Helena,SHN,6,,0.371418,0.027637482,-0.097332,0.7711067,0.3422432,0.5601692,0.07133865,0.5141487,0.46940994,-0.22138596,0.02412796,-0.27344894,-0.06922531,-0.19962692,0.10667801,0.0069770813,0.027210236,-0.070323944,-0.21375656,-0.11033249,-0.60316086,0.025989532,-0.3061638,0.33153152,-0.043590546,0.2460823,0.02867508,-0.5301628,0.43849564,0.10441971,-0.10880661,-0.08069992,-0.5986748,0.13188553,0.32445145,-0.15961838,-0.11988449,0.50465775,0.2823372,-0.2129631,-0.0031547546,-0.18351364,-0.53004074,-0.39185715,-0.041210175,0.06468582,-0.29444504,-0.40806198,-0.39881516,-0.20042038,-0.11524582,0.386158,0.09251785,-0.42313766,-0.4582634,-0.36152267,-0.5998955,-0.6907463,0.47551346,-0.26917648,-0.37238693,-0.20228195,-0.34931564,-0.23945236,-0.38804245,-0.5449333,-0.851635,-0.3850212,-1.0422783,-0.79325485,-0.46162033,-0.7907219,-0.20765305,-0.20594406,-0.28419113
Saint Helena,SHN,7,,0.2776413,-0.061775208,-0.16706085,0.6804428,0.231987,0.60796356,0.06853485,0.414299,0.32637787,-0.12567902,-0.19495392,-0.08786774,-0.50910187,-0.37683868,0.14568329,0.2524948,0.09160614,-0.037971497,-0.045661926,0.10152435,-0.18573761,0.41628265,-0.44120026,-0.025398254,0.12865448,0.23705292,0.23839569,-0.458992,0.33727264,0.034721375,-0.3199234,0.0030441284,-0.76136017,-0.065193176,0.04537201,0.050102234,-0.079078674,0.4821701,0.3134079,-0.13187408,0.064567566,-0.07587433,-0.468544,-0.36008453,-0.3077469,-0.02759552,-0.14817047,-0.28083038,-0.2709427,-0.31342316,0.4363327,0.4024582,0.31334686,-0.7765579,-0.3312149,-0.6721878,-0.32123566,-0.7302933,-0.13263702,-0.19986725,-0.19043732,-0.14246368,-0.19123077,-0.12882233,-0.25513458,-0.48752594,-0.59607697,-0.25598907,-0.84326935,-0.8876724,-0.6822586,-0.13471222,-0.077796936,-0.03766632,-0.44605255
Saint Helena,SHN,8,,0.19964027,-0.09137535,-0.06415367,0.5844059,0.28167152,0.61541176,0.5199833,0.44149208,0.32042885,-0.28424644,-0.20191002,-0.20071983,-0.5330868,-0.3671627,0.09185219,0.20781898,0.20620155,-0.35541344,-0.019384384,-0.21613121,-0.21643639,0.3677311,-0.23480797,0.15307045,0.31240273,0.277277,-0.20557213,-0.21005821,0.25658607,-0.14887047,-0.2961483,0.08077431,-0.5411434,-0.10162926,-0.04010582,0.15209389,0.31579018,0.5257511,0.5097599,0.09993935,0.2667179,-0.02005577,-0.49503136,-0.24445152,0.23736,0.06194496,-0.26721764,-0.12567711,0.1347599,-0.26383018,0.29043007,0.50429726,0.3483219,-0.5921688,-0.43164635,-0.43350792,-0.16168785,-0.48343468,-0.45682335,-0.32105064,-0.2728634,-0.22992516,0.03524208,-0.119939804,-0.18735313,0.09307289,-0.8833065,-0.27783775,-0.4841671,-0.7862301,-0.54572105,0.06810951,-0.060552597,0.42385292,-0.4994564
Saint Helena,SHN,9,,0.28502846,-0.38196373,-0.16162682,0.46001625,-0.065588,0.4655094,0.24279213,0.29699135,0.3181095,0.20421791,0.063928604,-0.36166954,-0.4114437,-0.41901207,0.09728432,0.13964272,0.08526039,-0.17847252,-0.21780968,0.104730606,-0.15155602,0.24718666,-0.1885128,0.010797501,0.054376602,0.24862099,0.108392715,0.26107216,-0.17346764,-0.100530624,-0.10284996,0.35582924,-0.4761715,-0.45764732,0.044549942,0.13860512,0.24434853,0.2618351,0.2696476,0.0024356842,0.6473942,0.32253456,-0.38873863,-0.20538902,0.3585148,0.3019657,-0.5338497,-0.23932457,0.023736954,-0.5166073,0.14510536,0.4913273,0.35173988,-0.64276695,-0.7535763,-0.34656334,0.08678627,-0.50592613,-0.3221798,0.07909584,-0.58423424,-0.085790634,-0.08670616,0.10988808,-0.11243248,-0.6439266,-0.36066246,-0.16638756,-0.64377403,-1.1067867,-0.4317379,0.2823124,-0.21240807,-0.024084091,-0.7829037
Saint Helena,SHN,10,,0.29673004,-0.024284363,-0.038597107,0.3082657,-0.28688812,0.3075943,0.05857086,0.06284332,0.17075348,0.30683136,-0.18965912,-0.3427353,-0.5396652,-0.19954681,0.19632721,0.64469147,-0.01650238,-0.20345306,-0.07967377,-0.12871552,-0.15129852,0.47699738,-0.06569672,-0.031028748,0.13230133,0.0011367798,-0.19850922,0.64365387,-0.094444275,-0.062278748,-0.05306244,0.49356842,-0.6873398,-0.16481781,0.13352203,-0.16194916,0.12470245,0.13809967,0.44419098,0.085487366,0.164711,-0.07216644,-0.056877136,-0.2764511,0.019203186,-0.062217712,-0.46059418,-0.21157074,-0.07344818,-0.35012054,0.2242508,0.34726715,0.50470734,-0.6986618,-0.46968842,-0.062278748,-0.092918396,-0.4578476,-0.4056015,-0.06304169,-0.74141693,0.0149002075,-0.09011078,-0.2660141,-0.56572723,-0.5125351,-0.5519638,-0.5764389,-0.78536224,-0.7686081,-0.32515717,-0.04561615,-0.23513031,-0.10762787,-0.09853363
Saint Helena,SHN,11,,0.43030357,0.7350521,0.69867516,0.3631649,-0.2015934,1.0174007,0.22971153,-0.03866005,0.32855797,0.21320152,0.015630722,-0.19494057,-0.58257484,-0.38900185,0.2786007,0.42175865,-0.29320717,-0.1206913,-0.42159462,-0.338068,0.13812828,0.6217098,-0.53585243,0.23853111,0.0862484,0.29138756,-0.50670815,0.802557,-0.32720375,-0.09157753,-0.042963028,0.54346275,-0.55724525,-0.58501625,-0.1479435,-0.12706947,0.19434166,0.47125816,-0.017694473,0.27960777,0.25510216,0.24466515,-0.02227211,0.29419518,-0.40465736,-0.15233803,-0.11623573,-0.22338295,-0.33361244,-0.21935463,0.14966393,0.6117611,0.6621151,-0.63933754,-0.20421791,-0.07317543,-0.13436317,-0.24682045,0.02246666,0.027288437,-0.51662636,0.6060238,-0.27080727,-0.30498695,-0.23061562,-0.38082314,-0.20830727,-0.3800602,-0.8780155,-0.41625404,-0.40477943,-0.08764076,0.14362144,-0.44201088,-0.49541664
Saint Helena,SHN,12,,0.44594383,1.3604946,0.76683617,0.1101284,-0.40000343,0.8649502,0.27760887,-0.46170998,0.38173485,0.6061001,0.17787743,0.31624413,-0.35581398,-0.96982765,0.18660545,0.93190575,0.011739731,-0.25119972,-0.27540016,-0.32905006,0.6662197,0.41853905,-0.14835548,0.36318016,-0.22300148,0.048635483,-0.90003395,0.80776024,-0.8881626,-0.17191505,0.0882473,0.1965847,-0.45102882,-0.51841164,-0.07316017,-0.32154274,0.16676903,0.1425991,0.08131981,0.43678856,-0.06397438,0.23555565,0.1691494,-0.34134865,-0.7390537,-0.1669712,-0.40104103,-0.16883278,-0.14515114,-0.67276955,-0.09623146,0.11592674,1.2195339,-0.6068516,-0.39762306,-0.50541115,0.23467064,-0.08490944,0.41182518,-0.10761452,-0.56095314,0.37700462,-0.58667946,-0.4087925,-0.30625343,-0.7897129,-0.22144508,-0.55451393,-0.95108986,-1.1254063,-0.8005161,-0.50004005,0.020284653,-0.3259983,-0.96793556
Saint Vincent and the Grenadines,VCT,1,0.7207241,0.74822044,-0.2555027,-0.20102882,0.26042747,0.38011742,-0.23548317,0.1469326,0.03734398,-0.009958267,0.13127708,-0.13163185,0.2391262,0.064107895,0.32665062,0.5521145,-0.07782936,-0.15381813,0.3297634,0.03871727,0.30815697,0.19682884,-0.034158707,0.18395042,-0.40351295,-0.3969822,-0.015115738,0.24324608,-0.10187721,0.023672104,-0.1716404,-0.4343357,-0.3282566,-0.38782692,-0.3195896,-0.46344948,-0.526865,-0.119485855,-0.49067116,-0.8852329,-0.698679,-0.5656223,-0.16633034,-0.15833473,-0.02012062,-0.10483742,-0.7307224,-0.46015358,-0.4154148,-0.953989,-0.62745094,-0.8251438,0.09325218,-0.532938,-0.08020973,0.25011253,-0.17359352,-0.46308327,-0.18247414,0.12325096,-0.8589878,-0.24457741,-0.025705338,-0.60785866,-0.17637062,-0.04355812,-0.108774185,0.021230698,-0.828928,-0.44874,-0.6577854,-0.53266335,-0.047433853,-0.47883034,-0.5507908,-1.2721043
Saint Vincent and the Grenadines,VCT,2,0.34805107,1.2763958,-0.3164692,-0.010255814,0.08303642,0.42092705,-0.014406204,-0.29934883,0.24014091,0.24047661,0.25930595,-0.20376778,0.20516777,-0.1482563,0.13503838,0.6825237,-0.062410355,-0.4256611,0.43105888,-0.06515694,0.5039959,0.14147758,-0.04809761,-0.17392159,-0.6506367,-0.45733833,-0.2758503,0.6601238,-0.0017414093,0.25460625,-0.16720772,-0.4300251,-0.256258,-0.24832344,-0.24643135,-0.8160114,-0.7748432,-0.13961983,-0.3520527,-0.799593,-0.7001667,-0.492342,-0.15255928,-0.18173409,0.06857109,-0.16946602,-0.21121407,0.049894333,-0.38882637,-1.1230183,-0.7966633,-0.49655342,-0.15075874,-0.58929634,-0.46444893,0.1034832,0.06753349,-0.35617256,-0.3272419,-0.20620918,-0.6753254,0.05697441,-0.11035347,-0.570467,-0.24405098,-0.012666702,-0.52145576,0.18087578,-0.910738,-0.48214912,-0.62368965,-0.4246235,-0.2963581,-0.38009834,-0.6575031,-0.7958698
Saint Vincent and the Grenadines,VCT,3,0.63650703,1.1062031,0.04760933,0.094545364,-0.09075737,0.23513985,-0.08346367,0.16125679,0.098329544,0.28006172,-0.2711773,-0.28832817,0.5405903,0.040834427,-0.04739189,1.2281513,-0.29052544,-0.56118584,0.19787788,0.2980976,0.89868355,-0.03494072,-0.021146774,0.0030536652,-0.386137,-0.58325005,-0.13207817,0.53949165,-0.57891655,-0.080991745,-0.031827927,-0.3955059,-0.338377,-0.07964897,-0.31670952,-0.47509575,-0.94347954,-0.15734673,0.026460648,-0.71536064,-0.926878,-0.67477226,0.1906147,-0.5255718,0.3053913,-0.31588554,-0.43169975,0.027925491,-0.3689556,-1.2249432,-0.71136284,-0.7817974,0.08429146,-0.36193657,-0.4805889,0.100343704,0.706789,-0.5899029,-0.59469414,-0.04803276,-0.43011284,0.04193306,-0.088377,-0.20837212,-0.23501396,-0.26434135,-0.21197319,0.68933296,-0.74487114,-0.2598858,-0.81536674,-0.41052055,-0.3444805,-0.17870903,-0.7317486,-1.1192913
Saint Vincent and the Grenadines,VCT,4,,1.2616634,-0.08321571,-0.07985878,0.073553085,0.3716488,-0.2528324,-0.13573647,0.45468712,0.568182,-0.22490883,-0.15532875,-0.11156654,0.06265831,-0.20531654,0.7898617,-0.29131508,-0.51558876,0.2942562,0.22174644,0.9662533,0.28217125,0.123968124,-0.07018471,-0.5710697,-0.45006752,0.004491806,0.7531185,-0.42110634,-0.46553993,-0.16210365,-0.44054604,-0.13002968,0.01892662,-0.3087101,-0.43773842,-1.0161076,-0.17296791,0.3083248,-0.37401772,-1.1283512,-0.4674015,0.00897789,-0.78588295,-0.29149818,-0.10766029,0.05005455,-0.04409218,-0.65169716,-0.9520817,-0.8811588,-1.0839787,-0.15044594,-0.4942875,-0.54036903,0.058080673,0.6546383,-0.36416054,-0.50429726,-0.09765053,-0.79366493,-0.50393105,-0.1486454,-0.48327065,-0.18645668,-0.37517738,-0.045007706,0.48706627,-0.95934486,-0.16942787,-0.753809,-0.67144203,0.037298203,-0.25237465,-0.18697548,-1.0962467
Saint Vincent and the Grenadines,VCT,5,,1.3150959,0.28387642,-0.028837204,-0.14816093,0.38476753,0.01797676,-0.38290215,0.20144844,0.3171711,-0.35067558,-0.2722454,-0.107084274,-0.25875664,0.41067696,0.7503376,-0.20666313,-0.2496624,0.46045113,0.32419014,0.5963154,-0.07284355,-0.0017986298,-0.05923271,-0.17007256,-0.23257256,0.080415726,0.5788288,-0.3980999,-0.3059368,0.058748245,-0.3500042,-0.15975761,-0.22616386,-0.37685966,-0.47149467,-1.1108379,0.08197212,-0.10842705,-0.22442436,-0.8680401,-0.94991875,-0.03457451,-0.39980888,-0.060697556,0.06967354,-0.10214043,-0.2488079,-0.5541973,-0.88497734,-0.79208183,-1.1727886,-0.16256523,-0.44540215,-0.5543804,0.13809395,0.6338215,-0.63033867,-0.56777763,-0.43789482,-0.4493389,-0.24050713,-0.84609795,-0.059293747,-0.38259697,-0.20422173,-0.535429,0.19742012,-0.84457207,-0.38033867,-0.5073528,-0.37243462,-0.42074394,-0.018003464,-0.30654716,-1.0064373
Saint Vincent and the Grenadines,VCT,6,,1.0389309,0.736166,-0.11341286,-0.11020851,0.44530296,0.2901821,-0.3041172,0.10939598,0.14278221,-0.3370762,-0.081796646,-0.27585793,0.2721157,0.5381985,0.6003628,-0.032541275,-0.061136246,0.1714077,0.053365707,0.2524929,-0.15439796,-0.2615757,0.03908348,-0.20017433,-0.27646828,0.091329575,0.36610985,-0.16929054,-0.21235085,-0.026895523,-0.44324684,0.14150047,-0.38428688,-0.29239845,-0.23655128,-0.69327736,-0.13791847,0.20342064,-0.63999367,-0.6528721,-0.6207981,-0.144907,-0.583231,-0.35910988,-0.14322853,-0.2619419,-0.62107277,-0.4046116,-0.9227085,-0.58368874,-0.7758579,-0.10453224,-0.22434425,-0.53492165,-0.20871925,0.18489647,-0.6589451,-0.3513584,-0.4233799,-0.6797886,-0.59745216,-0.50351906,-0.78336525,-0.70475197,-0.4588108,-0.32663918,0.042440414,-0.4186802,-0.7263279,-0.88941383,-0.54606056,-0.28922462,-0.15537453,-0.1888218,-1.0541782
Saint Vincent and the Grenadines,VCT,7,,0.9521847,0.7572994,0.12857628,0.095220566,0.39676476,0.22977257,-0.10067177,0.22360802,0.23139,-0.17379189,-0.11416054,0.082769394,0.12051964,0.07504845,0.50577354,0.1301632,-0.087366104,0.33969688,0.11520958,0.29950523,-0.29244423,-0.18847084,-0.08501625,-0.15554237,-0.27492714,-0.1509037,0.3445797,-0.13015175,-0.13662148,0.02371788,-0.50084877,-0.13686562,-0.23525429,-0.35549355,-0.24688148,-0.34176064,-0.08031654,0.039525986,-0.63118935,-0.50029945,-0.6729984,-0.14156532,-0.5674381,-0.39061928,-0.07851601,-0.30813026,-0.4580021,-0.29964638,-0.90499306,-0.4923954,-0.5590458,-0.034326553,-0.156641,-0.6137333,-0.38323402,0.1371212,-0.4377079,-0.23153114,-0.24520302,-0.49407387,-0.6448002,-0.40932655,-0.57723427,-0.7374821,-0.3540287,-0.4887638,-0.04848671,-0.56972694,-0.56716347,-0.53539467,-0.44912148,-0.36055946,-0.27825356,-0.30062294,-0.74611855
Saint Vincent and the Grenadines,VCT,8,,0.7706032,1.1084938,0.045871735,0.13388443,0.35263443,0.15903091,-0.21569443,0.33862686,0.49881363,0.11484146,-0.25985336,-0.16491318,-0.24142075,0.12176895,0.4518776,0.23776627,0.19708633,-0.3449974,-0.018733978,0.36850357,0.071323395,-0.08864975,-0.07009506,-0.12166977,-0.102962494,-0.15566635,0.6271095,-0.25237656,-0.05916977,-0.042751312,-0.5064354,-0.23888779,-0.3276024,-0.32754135,-0.109767914,-0.18124008,-0.3378563,0.0029640198,-0.61263657,-0.6396446,-0.58028793,-0.24206161,-0.49633408,-0.29262924,-0.29519272,-0.23232651,-0.66500473,-0.47463608,-0.4974022,-0.5307579,-0.6600914,-0.3915367,-0.5338402,-0.55636215,-0.3645897,-0.14379501,-0.49697495,-0.33044052,-0.18078232,-0.50985336,-0.6237755,-0.15700912,-0.6652794,-0.55288315,-0.29021835,-0.31447983,-0.07601547,-0.36898422,-0.7491417,-0.41643906,-0.6173363,0.043369293,-0.2552147,-0.13018417,-0.77614975
Saint Vincent and the Grenadines,VCT,9,,0.7864609,1.2093124,0.040977478,0.33449554,0.4260788,0.47670746,0.013755798,0.2691269,0.075401306,0.3521347,-0.20612335,0.08116913,0.2853012,0.1644516,0.098716736,0.18404388,0.14528656,-0.11063385,0.318779,0.56124115,-0.118873596,0.117759705,-0.07379913,-0.10105133,-0.4227066,-0.10346222,0.326622,-0.07538605,-0.4747696,0.0063705444,-0.5818863,-0.42203522,-0.71497345,-0.49723053,0.0030136108,-0.4400406,-0.42804718,-0.11368561,-0.89688873,-0.6894913,-0.6480484,-0.37525177,-0.5982437,-0.41098785,-0.3744278,-0.48566437,-0.6203079,-0.6089859,-0.5099869,-0.91947174,-0.8593216,-0.6341934,-0.7151871,-0.67453766,-0.32440948,0.059165955,-0.4274063,-0.52988434,-0.21918488,-0.5034561,-0.73319244,-0.4105301,-0.55597687,-0.6523514,-0.41568756,-0.4628067,-0.09751129,-0.16104889,-0.78687286,-0.85144806,-0.62366486,-0.18500519,-0.3164444,-0.35468292,-0.42209625
Saint Vincent and the Grenadines,VCT,10,,1.1278496,1.2091789,0.01127243,0.5202446,0.20634079,0.3457451,-0.12788773,-0.018146515,0.46281052,0.5910759,0.12583542,-0.12294388,0.15668869,-0.1516304,0.38682175,0.3117485,0.017742157,-0.1203804,0.16160202,0.40943527,0.2716179,0.07374191,-0.16426468,-0.45186234,-0.31196976,-0.24977493,0.17362595,0.38492966,-0.3844185,-0.03584671,-0.6360054,-0.37257767,-0.1257515,-0.8063545,-0.080280304,-0.32497025,-0.6144905,-0.06984329,-0.66804886,-0.7865181,-0.68971634,-0.46565628,-0.6769295,-0.12501907,-0.21022415,-0.2564888,-0.5083809,-0.5542793,-0.48451614,-1.0307198,-0.67705154,-0.5091133,-0.025501251,-0.54527664,-0.19130325,-0.21358109,-0.27156448,-0.27711868,-0.21510696,-0.34129715,-0.7384224,-0.10124588,-0.39180374,-0.8763008,-0.29906082,-0.62477493,-0.15443802,-0.29805374,-0.68471146,-0.53709793,-1.0291939,-0.18324661,-0.16963577,-0.5245552,-0.8006172
Saint Vincent and the Grenadines,VCT,11,,1.005434,0.8355732,-0.24767876,0.098451614,-0.08544731,0.49682808,0.105623245,0.22201729,0.38806343,0.2512226,0.028261185,0.014955521,0.57458687,-0.20644951,0.1545124,0.32892036,0.1491108,-0.10806084,0.024629593,-0.09301567,-0.19885063,0.2691059,-0.10134697,0.23358345,-0.3425274,0.03448677,0.031312943,0.23901558,-0.3301983,-0.0066814423,-0.19439507,-0.3364849,-0.55633354,-0.9864483,0.020936966,-0.38397026,-0.419981,0.10302925,-0.817564,-0.91869926,-0.7752361,-0.23489189,-0.5682354,0.17010689,-0.16351128,-0.11041069,-0.3243084,-0.12090874,-0.32684135,-0.63641167,-0.406065,-0.5826397,-0.23541069,-0.41967583,-0.13885307,0.20898628,-0.057279587,-0.25567436,-0.3965435,-0.2178936,-0.61727715,-0.20947075,-0.24645805,-0.55407524,-0.21798515,-0.31155205,-0.47302055,-0.37719536,-0.44155693,-0.56573296,-1.079649,-0.17071342,-0.45898247,-0.3024273,-0.8109112
